load_case,out_oopDisp_mm_n2,out_supReac_kN_n3,out_supReac_kN_n4,out_verDisp_mm_n5,out_oopDisp_mm_n5,out_endBend_kNm_n6
26001_sd726_sl13_pd253_pl10_sv5_bp12_ba660_bp51,153.93,13.89,46.43,199.75,144.46,153.74
26002_sd825_sl8_pd236_pl12_sv8_bp13_ba790_bp69,209.18,18.48,61.67,296.2,196.12,263.26
26003_sd759_sl12_pd198_pl13_sv9_bp13_ba750_bp68,187.79,16.56,59.05,274.6,184.43,282.11
26004_sd692_sl9_pd224_pl8_sv10_bp11_ba900_bp68,238.91,18.39,61.95,294.77,225.11,313.24
26005_sd813_sl12_pd226_pl8_sv17_bp14_ba670_bp46,393.28,20.04,61.6,315.9,504.5,558.16
26006_sd747_sl13_pd248_pl12_sv7_bp11_ba650_bp52,173.65,15.38,51.15,214.99,168.56,181.63
26007_sd782_sl10_pd214_pl11_sv9_bp11_ba830_bp60,205.92,18.74,54.26,241.37,214.53,234.66
26008_sd842_sl7_pd226_pl13_sv11_bp13_ba710_bp52,188.39,17.59,57.85,281.67,173.3,325.75
26009_sd797_sl7_pd232_pl11_sv10_bp13_ba670_bp77,186.66,15.86,56.08,232.54,180.39,247.36
26010_sd787_sl7_pd219_pl10_sv5_bp10_ba830_bp55,193.9,15.3,55.66,260.85,179.31,195.98
26011_sd708_sl14_pd153_pl7_sv9_bp10_ba600_bp54,251.18,15.98,54.06,278.54,323.32,273.44
26012_sd760_sl9_pd136_pl11_sv6_bp11_ba690_bp51,203.62,14.36,51.92,232.84,219.43,215.65
26013_sd871_sl11_pd233_pl12_sv9_bp11_ba610_bp69,156.75,17.84,60.6,297.54,164.92,254.2
26014_sd759_sl10_pd222_pl13_sv12_bp12_ba850_bp70,232.3,20.21,69.13,373.79,257.56,390.92
26015_sd634_sl12_pd250_pl14_sv9_bp13_ba710_bp75,169.45,14.88,51.26,216.7,159.22,175.4
26016_sd826_sl6_pd141_pl11_sv6_bp13_ba590_bp51,139.74,12.34,40.68,174.04,134.47,134.36
26017_sd784_sl8_pd175_pl11_sv6_bp13_ba740_bp66,175.3,14.19,50.96,204.6,171.47,155.16
26018_sd613_sl7_pd148_pl9_sv4_bp11_ba610_bp55,168.19,13.16,42.5,193.07,176.51,142.54
26019_sd613_sl8_pd147_pl8_sv9_bp12_ba740_bp59,193.09,14.62,52.52,217.32,178.77,187.88
26020_sd802_sl11_pd229_pl6_sv8_bp12_ba690_bp66,177.67,16.19,51.68,228.3,197.21,207.9
26021_sd623_sl7_pd206_pl7_sv10_bp11_ba640_bp52,195.1,15.41,50.25,226.55,237.19,244.07
26022_sd766_sl9_pd298_pl11_sv7_bp12_ba660_bp61,155.29,14.34,47.28,192.64,147.62,176.1
26023_sd682_sl11_pd168_pl11_sv9_bp12_ba700_bp54,170.42,16.71,56.24,262.35,176.87,241.4
26024_sd850_sl9_pd233_pl13_sv7_bp10_ba640_bp46,169.6,15.24,49.04,210.8,170.82,160.84
26025_sd643_sl8_pd302_pl6_sv10_bp12_ba590_bp50,174.82,13.96,45.91,198.55,186.67,214.99
26026_sd763_sl7_pd155_pl7_sv11_bp12_ba920_bp83,333.73,22.4,65.88,361.6,424.05,351.36
26027_sd691_sl4_pd145_pl10_sv8_bp13_ba820_bp68,213.57,21.75,66.21,394.91,219.68,346.91
26028_sd704_sl10_pd269_pl12_sv7_bp12_ba630_bp70,153.36,14.39,49.19,214.52,143.03,187.81
26029_sd775_sl9_pd181_pl12_sv13_bp11_ba780_bp63,221.07,23.78,64.78,375.52,300.28,381.98
26030_sd945_sl8_pd140_pl8_sv8_bp11_ba800_bp70,202.61,16.37,55.53,214.66,204.19,218.11
26031_sd726_sl13_pd190_pl10_sv10_bp12_ba640_bp75,165.44,15.31,50.01,201.11,182.87,219.31
26032_sd806_sl7_pd167_pl12_sv8_bp11_ba760_bp62,222.36,15.53,53.21,251.45,256.77,251.48
26033_sd747_sl14_pd80_pl12_sv8_bp10_ba650_bp50,168.49,15.31,50.17,212.3,173.42,186.04
26034_sd638_sl8_pd216_pl10_sv6_bp10_ba770_bp46,186.8,14.7,51.7,228.05,169.06,169.26
26035_sd674_sl12_pd282_pl12_sv9_bp14_ba650_bp51,160.24,16.4,59.54,278.67,175.19,237.24
26036_sd787_sl13_pd140_pl12_sv7_bp13_ba730_bp57,204.82,16.73,53.72,254.11,219.57,194.23
26037_sd667_sl10_pd249_pl9_sv9_bp12_ba550_bp60,130.26,13.55,39.01,153.89,140.53,172.27
26038_sd773_sl10_pd200_pl9_sv7_bp13_ba740_bp55,184.81,18.78,60.8,299.97,178.96,277.01
26039_sd851_sl5_pd227_pl8_sv9_bp11_ba700_bp60,182.37,14.46,52.76,249.69,179.5,207.37
26040_sd780_sl14_pd205_pl11_sv6_bp13_ba810_bp61,190.87,14.94,54.3,234.98,188.38,179.83
26041_sd796_sl13_pd189_pl9_sv8_bp11_ba650_bp64,174.02,18.57,63.6,304.81,190.31,265.36
26042_sd736_sl5_pd166_pl6_sv10_bp13_ba640_bp67,267.0,19.53,51.46,237.66,313.37,280.15
26043_sd702_sl9_pd191_pl11_sv7_bp12_ba830_bp57,195.0,15.7,54.8,236.18,175.99,186.11
26044_sd670_sl11_pd110_pl8_sv9_bp11_ba740_bp44,179.8,15.32,55.32,222.26,201.6,246.32
26045_sd799_sl9_pd265_pl8_sv7_bp13_ba690_bp70,173.06,14.94,48.5,203.56,163.89,167.01
26046_sd754_sl11_pd214_pl9_sv1_bp13_ba600_bp48,135.05,13.06,43.75,179.91,119.28,140.88
26047_sd865_sl10_pd123_pl10_sv8_bp11_ba750_bp46,182.98,15.43,54.53,236.3,172.87,228.67
26048_sd742_sl11_pd186_pl9_sv7_bp14_ba610_bp54,155.5,15.29,51.34,234.68,156.45,223.77
26049_sd684_sl11_pd311_pl10_sv5_bp13_ba620_bp67,143.24,13.71,43.57,169.78,134.08,129.38
26050_sd716_sl9_pd227_pl9_sv4_bp10_ba980_bp52,225.78,16.99,59.53,296.9,201.61,204.6
26051_sd725_sl12_pd278_pl8_sv8_bp14_ba610_bp69,166.75,16.29,52.97,251.74,176.38,235.19
26052_sd687_sl6_pd175_pl12_sv6_bp12_ba700_bp61,170.46,13.3,47.96,192.32,157.97,146.47
26053_sd839_sl10_pd179_pl8_sv11_bp13_ba800_bp56,213.51,17.84,64.0,244.95,214.87,278.0
26054_sd678_sl7_pd218_pl10_sv12_bp13_ba500_bp61,212.02,15.68,39.96,222.46,275.03,319.46
26055_sd629_sl12_pd236_pl12_sv7_bp12_ba610_bp53,149.21,13.53,43.75,178.41,146.76,157.36
26056_sd789_sl8_pd168_pl13_sv9_bp12_ba650_bp69,223.16,16.53,54.46,254.5,276.62,208.01
26057_sd820_sl10_pd163_pl11_sv10_bp12_ba720_bp62,176.91,17.82,54.07,221.04,169.58,214.6
26058_sd693_sl7_pd207_pl10_sv10_bp12_ba790_bp36,210.56,17.43,57.68,259.97,208.73,293.22
26059_sd682_sl12_pd214_pl9_sv8_bp12_ba810_bp57,191.79,17.59,60.26,293.16,197.08,249.86
26060_sd730_sl9_pd209_pl10_sv10_bp13_ba640_bp62,157.51,14.43,51.46,199.02,163.06,229.4
26061_sd861_sl12_pd179_pl11_sv8_bp11_ba650_bp62,164.77,16.65,55.51,247.25,167.61,234.81
26062_sd680_sl12_pd217_pl9_sv8_bp12_ba670_bp67,175.99,17.76,59.34,307.91,184.7,276.68
26063_sd867_sl10_pd197_pl9_sv5_bp13_ba640_bp52,155.04,13.73,48.82,200.53,150.04,165.42
26064_sd848_sl11_pd211_pl12_sv10_bp12_ba770_bp64,190.26,17.23,57.85,250.73,187.32,232.69
26065_sd829_sl9_pd111_pl9_sv6_bp12_ba680_bp65,163.4,13.84,50.41,201.15,153.96,174.41
26066_sd645_sl8_pd220_pl15_sv9_bp12_ba600_bp81,160.56,14.13,46.64,195.65,168.12,169.95
26067_sd771_sl10_pd277_pl10_sv7_bp11_ba700_bp45,182.77,16.77,59.45,279.28,165.67,256.12
26068_sd728_sl10_pd207_pl10_sv5_bp12_ba820_bp30,213.65,15.32,54.34,251.11,210.57,180.42
26069_sd779_sl8_pd209_pl9_sv11_bp12_ba630_bp67,182.6,14.65,50.44,210.3,199.02,223.79
26070_sd784_sl12_pd144_pl9_sv8_bp10_ba890_bp74,234.61,20.64,65.21,349.57,232.29,288.05
26071_sd777_sl9_pd184_pl7_sv8_bp13_ba750_bp59,190.33,15.63,53.58,223.28,185.43,227.13
26072_sd863_sl10_pd136_pl10_sv8_bp11_ba720_bp80,181.83,18.32,63.92,318.0,167.73,303.37
26073_sd858_sl11_pd196_pl6_sv5_bp11_ba730_bp48,177.27,15.64,52.24,225.05,158.9,196.94
26074_sd668_sl11_pd228_pl11_sv10_bp12_ba710_bp74,167.19,15.69,49.64,212.47,179.17,186.22
26075_sd657_sl8_pd205_pl10_sv10_bp12_ba720_bp64,184.25,15.63,53.74,228.02,182.71,256.93
26076_sd865_sl12_pd179_pl10_sv5_bp13_ba800_bp65,188.98,15.98,55.87,223.48,165.4,171.34
26077_sd712_sl10_pd189_pl13_sv8_bp12_ba740_bp72,172.32,15.88,55.82,245.98,163.63,212.31
26078_sd810_sl9_pd117_pl11_sv8_bp11_ba750_bp63,204.08,15.93,55.36,247.72,208.73,213.62
26079_sd745_sl8_pd214_pl11_sv9_bp13_ba630_bp72,180.75,14.56,46.91,198.37,180.89,210.74
26080_sd836_sl9_pd168_pl11_sv9_bp12_ba720_bp66,211.5,15.81,53.99,250.8,249.31,251.55
26081_sd754_sl7_pd218_pl7_sv12_bp12_ba740_bp46,386.72,25.61,67.3,461.71,559.72,446.13
26082_sd768_sl9_pd260_pl9_sv5_bp11_ba850_bp60,212.75,16.11,56.99,261.18,198.92,216.19
26083_sd648_sl9_pd186_pl12_sv8_bp11_ba870_bp49,214.67,17.15,57.39,283.53,207.11,229.23
26084_sd680_sl9_pd140_pl10_sv8_bp13_ba820_bp57,199.61,16.3,55.04,247.3,220.04,219.89
26085_sd691_sl11_pd166_pl10_sv9_bp13_ba710_bp46,205.99,16.25,55.39,256.06,229.26,246.61
26086_sd720_sl11_pd131_pl10_sv11_bp11_ba650_bp59,158.0,16.71,53.39,226.11,169.65,236.26
26087_sd730_sl10_pd129_pl10_sv10_bp11_ba650_bp75,157.0,15.82,49.2,194.42,157.77,188.33
26088_sd810_sl8_pd251_pl13_sv6_bp12_ba680_bp57,175.69,15.34,52.84,240.8,173.64,185.77
26089_sd834_sl15_pd166_pl10_sv11_bp12_ba620_bp50,202.71,16.7,56.09,261.55,259.13,272.12
26090_sd881_sl11_pd205_pl11_sv8_bp11_ba610_bp50,160.91,19.86,62.41,326.58,161.94,292.4
26091_sd728_sl9_pd218_pl11_sv9_bp12_ba580_bp64,165.02,13.9,43.11,180.28,171.74,176.45
26092_sd634_sl10_pd221_pl10_sv5_bp11_ba770_bp53,214.83,15.57,54.03,242.54,223.66,189.6
26093_sd696_sl5_pd247_pl10_sv9_bp12_ba810_bp46,223.75,19.53,61.16,296.96,206.66,267.88
26094_sd900_sl7_pd173_pl7_sv9_bp11_ba780_bp48,214.54,15.58,55.12,252.09,227.96,251.93
26095_sd630_sl9_pd150_pl9_sv7_bp12_ba680_bp49,165.01,14.59,49.71,210.38,169.95,160.44
26096_sd678_sl10_pd171_pl7_sv11_bp12_ba810_bp57,236.65,19.27,57.48,250.76,259.68,292.78
26097_sd824_sl8_pd189_pl13_sv9_bp12_ba820_bp61,285.27,19.95,58.43,331.71,357.02,307.07
26098_sd710_sl10_pd184_pl10_sv9_bp11_ba740_bp63,174.0,16.19,53.62,211.34,182.57,206.57
26099_sd737_sl8_pd183_pl12_sv7_bp11_ba660_bp73,162.92,13.71,47.35,196.91,149.21,148.74
26100_sd642_sl11_pd244_pl13_sv8_bp11_ba550_bp69,133.92,12.72,39.54,172.62,126.22,174.75
26101_sd842_sl14_pd235_pl11_sv7_bp12_ba680_bp71,201.92,17.57,56.59,266.25,224.79,225.6
26102_sd811_sl13_pd298_pl7_sv7_bp12_ba490_bp65,128.62,12.84,39.23,164.72,135.42,138.77
26103_sd697_sl8_pd179_pl5_sv10_bp13_ba510_bp50,169.21,14.52,43.32,203.35,198.32,193.79
26104_sd638_sl8_pd180_pl15_sv3_bp13_ba670_bp80,155.44,13.22,44.79,186.68,141.81,133.4
26105_sd728_sl10_pd238_pl10_sv7_bp13_ba720_bp62,170.83,15.95,57.53,269.91,168.45,246.89
26106_sd794_sl7_pd288_pl12_sv7_bp14_ba690_bp69,179.6,14.67,50.83,209.09,180.92,170.85
26107_sd740_sl11_pd146_pl11_sv8_bp11_ba670_bp58,164.29,15.84,57.6,273.99,162.68,255.76
26108_sd689_sl8_pd189_pl8_sv10_bp13_ba930_bp49,275.89,21.28,60.43,291.24,294.22,343.73
26109_sd746_sl10_pd132_pl9_sv10_bp13_ba920_bp58,233.12,17.62,58.62,298.8,225.26,323.79
26110_sd665_sl11_pd179_pl13_sv8_bp14_ba700_bp60,164.72,16.11,57.73,253.02,163.6,216.51
26111_sd662_sl11_pd198_pl12_sv3_bp11_ba710_bp72,160.82,14.28,49.14,200.99,139.8,149.57
26112_sd795_sl9_pd203_pl13_sv12_bp13_ba790_bp44,215.4,19.54,65.98,367.52,246.44,361.55
26113_sd923_sl9_pd244_pl9_sv8_bp11_ba700_bp51,175.65,16.31,51.12,195.75,172.99,198.31
26114_sd772_sl12_pd204_pl5_sv5_bp12_ba670_bp53,160.53,14.41,51.85,210.27,153.67,180.89
26115_sd829_sl12_pd225_pl12_sv10_bp11_ba470_bp64,125.82,14.45,40.49,175.36,138.49,213.7
26116_sd578_sl10_pd234_pl11_sv6_bp13_ba660_bp60,175.44,13.96,47.9,209.63,188.64,168.71
26117_sd783_sl11_pd182_pl8_sv9_bp10_ba720_bp57,188.44,14.99,52.92,231.74,183.86,219.56
26118_sd836_sl13_pd276_pl12_sv9_bp11_ba680_bp52,168.91,16.34,56.36,256.32,180.06,223.99
26119_sd713_sl10_pd219_pl13_sv7_bp11_ba720_bp68,175.67,14.68,52.87,233.13,173.59,189.66
26120_sd746_sl12_pd216_pl11_sv8_bp13_ba630_bp81,165.84,15.93,57.56,253.79,158.4,238.81
26121_sd784_sl8_pd134_pl8_sv8_bp12_ba660_bp62,178.49,14.95,48.07,193.39,162.85,193.05
26122_sd832_sl14_pd273_pl10_sv9_bp13_ba690_bp60,184.56,17.67,62.15,292.55,187.15,279.33
26123_sd662_sl7_pd112_pl10_sv9_bp12_ba670_bp77,180.37,14.22,49.68,215.37,174.28,184.0
26124_sd824_sl12_pd246_pl8_sv10_bp12_ba780_bp86,186.64,15.74,56.85,213.9,190.14,258.89
26125_sd839_sl11_pd183_pl12_sv6_bp11_ba670_bp55,174.6,14.36,52.13,209.54,172.08,201.07
26126_sd764_sl6_pd193_pl12_sv9_bp10_ba740_bp51,192.11,15.33,51.18,209.24,212.57,199.08
26127_sd711_sl13_pd182_pl11_sv8_bp12_ba810_bp59,195.56,16.81,56.9,239.98,200.39,212.55
26128_sd552_sl8_pd180_pl13_sv7_bp13_ba620_bp65,142.98,12.8,43.09,182.16,130.54,129.26
26129_sd795_sl9_pd133_pl12_sv8_bp13_ba900_bp50,250.86,20.3,64.01,330.58,273.23,273.61
26130_sd680_sl8_pd196_pl9_sv9_bp13_ba660_bp69,176.76,14.91,49.49,200.35,174.65,209.71
26131_sd675_sl9_pd216_pl10_sv8_bp11_ba590_bp73,152.21,13.35,46.57,207.44,160.19,165.22
26132_sd768_sl13_pd240_pl11_sv8_bp12_ba600_bp49,150.54,14.39,43.17,189.1,161.22,185.4
26133_sd673_sl12_pd210_pl13_sv6_bp12_ba620_bp72,146.09,13.59,41.12,180.59,135.24,131.94
26134_sd878_sl10_pd202_pl9_sv6_bp12_ba760_bp66,179.21,14.89,53.52,210.39,167.71,176.65
26135_sd775_sl10_pd204_pl10_sv7_bp13_ba630_bp70,155.76,15.69,54.94,247.96,153.03,237.4
26136_sd659_sl8_pd273_pl9_sv11_bp13_ba710_bp76,194.09,15.92,52.33,212.56,219.06,196.98
26137_sd627_sl10_pd228_pl6_sv8_bp13_ba820_bp69,198.97,15.82,55.12,235.44,187.66,212.04
26138_sd679_sl13_pd172_pl9_sv7_bp12_ba700_bp54,177.08,14.26,50.9,218.0,176.14,186.34
26139_sd906_sl13_pd168_pl12_sv8_bp12_ba720_bp59,179.18,16.39,53.05,218.38,185.44,195.74
26140_sd748_sl8_pd239_pl9_sv7_bp13_ba830_bp67,204.72,15.89,55.64,241.77,205.7,202.03
26141_sd779_sl13_pd244_pl10_sv14_bp12_ba650_bp68,176.87,20.18,58.47,267.23,245.12,310.95
26142_sd866_sl7_pd188_pl10_sv7_bp10_ba660_bp81,162.1,13.98,47.48,194.11,156.32,162.49
26143_sd773_sl14_pd192_pl11_sv7_bp11_ba810_bp63,193.91,15.47,54.94,240.82,188.52,183.79
26144_sd737_sl10_pd173_pl12_sv8_bp14_ba620_bp55,161.77,17.98,60.58,315.92,169.23,282.48
26145_sd865_sl10_pd242_pl10_sv8_bp11_ba670_bp64,158.94,15.35,53.09,234.34,152.72,202.83
26146_sd768_sl9_pd91_pl11_sv11_bp14_ba610_bp62,155.65,14.95,52.08,201.66,180.34,258.37
26147_sd701_sl11_pd227_pl10_sv9_bp11_ba940_bp67,232.19,17.63,61.44,302.52,216.32,260.57
26148_sd598_sl12_pd192_pl12_sv5_bp12_ba780_bp61,179.2,14.51,51.23,232.67,158.33,163.42
26149_sd702_sl13_pd218_pl10_sv7_bp11_ba430_bp60,114.77,12.79,35.38,154.66,119.2,130.35
26150_sd805_sl9_pd172_pl10_sv8_bp12_ba730_bp60,199.45,15.98,54.0,233.97,223.84,207.38
26151_sd627_sl11_pd212_pl10_sv7_bp11_ba700_bp77,166.04,14.68,51.61,223.78,164.29,181.56
26152_sd710_sl4_pd226_pl12_sv8_bp12_ba650_bp68,173.45,14.32,46.73,214.14,183.97,191.02
26153_sd754_sl10_pd286_pl12_sv7_bp11_ba590_bp61,148.09,13.75,47.21,197.33,147.71,154.75
26154_sd772_sl13_pd140_pl11_sv11_bp12_ba710_bp53,181.84,17.9,60.07,248.25,208.86,238.37
26155_sd801_sl8_pd95_pl11_sv8_bp13_ba800_bp70,202.12,16.7,53.41,247.12,232.91,228.87
26156_sd775_sl4_pd169_pl11_sv9_bp13_ba690_bp76,190.56,19.08,57.39,290.18,207.72,226.21
26157_sd702_sl12_pd226_pl8_sv6_bp12_ba720_bp63,167.77,14.43,48.27,206.37,160.53,171.53
26158_sd794_sl11_pd254_pl9_sv8_bp11_ba670_bp58,214.2,16.78,54.26,277.37,257.6,212.68
26159_sd658_sl8_pd225_pl10_sv8_bp12_ba670_bp60,165.65,13.91,46.6,187.15,168.41,174.29
26160_sd661_sl12_pd275_pl11_sv9_bp13_ba680_bp73,172.41,17.32,57.75,272.12,162.22,218.7
26161_sd828_sl11_pd191_pl10_sv10_bp12_ba620_bp66,163.56,16.71,49.54,190.54,167.87,191.65
26162_sd684_sl12_pd196_pl13_sv11_bp12_ba800_bp45,202.62,16.93,58.01,255.43,212.66,275.85
26163_sd737_sl11_pd232_pl9_sv8_bp12_ba560_bp51,179.58,14.35,40.88,207.36,218.07,195.37
26164_sd701_sl9_pd193_pl9_sv8_bp11_ba610_bp66,148.07,13.7,48.5,211.01,145.72,167.65
26165_sd834_sl13_pd145_pl10_sv6_bp13_ba770_bp60,213.86,16.8,58.79,273.05,231.59,231.81
26166_sd626_sl7_pd260_pl11_sv8_bp11_ba980_bp68,239.82,17.94,60.88,313.21,248.29,258.3
26167_sd658_sl11_pd204_pl9_sv9_bp12_ba750_bp59,178.44,15.93,55.71,229.46,187.38,228.14
26168_sd769_sl10_pd249_pl12_sv8_bp13_ba650_bp74,159.9,16.4,57.81,265.87,156.43,246.35
26169_sd737_sl11_pd172_pl11_sv8_bp14_ba770_bp65,190.36,16.99,61.94,282.9,192.18,264.16
26170_sd784_sl9_pd259_pl8_sv11_bp13_ba760_bp68,213.15,17.2,57.03,222.31,227.8,249.83
26171_sd728_sl8_pd144_pl9_sv8_bp13_ba800_bp70,200.6,15.64,51.99,227.39,208.52,199.25
26172_sd684_sl10_pd164_pl11_sv8_bp12_ba850_bp43,209.42,19.33,63.96,339.88,203.32,298.58
26173_sd707_sl9_pd210_pl10_sv11_bp11_ba890_bp72,215.34,17.53,59.79,272.26,207.99,253.24
26174_sd695_sl10_pd165_pl10_sv10_bp13_ba700_bp66,186.79,15.57,53.41,201.67,174.3,227.65
26175_sd709_sl7_pd161_pl6_sv10_bp12_ba710_bp66,203.34,17.6,55.08,219.78,203.53,243.33
26176_sd806_sl9_pd189_pl8_sv8_bp12_ba750_bp66,195.56,16.34,55.4,227.33,171.47,234.27
26177_sd725_sl10_pd210_pl11_sv9_bp13_ba690_bp67,174.41,16.01,50.27,213.06,187.67,209.02
26178_sd873_sl9_pd235_pl8_sv8_bp11_ba560_bp76,158.86,14.59,46.49,213.99,144.48,184.43
26179_sd795_sl8_pd191_pl9_sv9_bp12_ba570_bp51,149.84,13.85,39.84,159.7,159.91,208.02
26180_sd705_sl10_pd145_pl10_sv5_bp11_ba600_bp64,145.71,13.15,44.47,183.5,142.22,146.34
26181_sd695_sl9_pd228_pl10_sv10_bp11_ba720_bp71,178.02,14.93,52.48,199.05,164.35,219.89
26182_sd782_sl11_pd197_pl8_sv9_bp12_ba590_bp46,149.02,14.79,46.02,179.16,177.11,229.1
26183_sd701_sl8_pd227_pl11_sv7_bp11_ba700_bp71,164.91,13.97,48.9,206.32,152.21,164.98
26184_sd749_sl7_pd261_pl7_sv9_bp13_ba710_bp78,192.91,15.24,49.33,221.46,212.96,222.51
26185_sd840_sl8_pd174_pl9_sv7_bp14_ba880_bp54,207.55,17.02,58.26,262.71,191.39,228.47
26186_sd690_sl11_pd93_pl11_sv12_bp12_ba820_bp63,218.57,17.07,62.85,304.38,278.91,415.22
26187_sd732_sl12_pd246_pl11_sv10_bp11_ba710_bp63,175.77,15.88,52.52,221.23,180.6,227.79
26188_sd694_sl10_pd221_pl10_sv9_bp12_ba660_bp74,171.46,14.8,48.92,209.18,179.82,176.32
26189_sd738_sl10_pd229_pl10_sv7_bp14_ba770_bp58,186.78,16.24,55.9,249.42,171.02,215.96
26190_sd728_sl12_pd166_pl6_sv9_bp11_ba760_bp49,183.8,16.35,54.75,241.62,212.33,249.46
26191_sd719_sl13_pd170_pl11_sv10_bp12_ba630_bp62,170.76,15.74,50.72,208.23,173.69,226.31
26192_sd920_sl11_pd203_pl7_sv7_bp14_ba590_bp48,162.67,13.94,43.64,186.35,174.24,187.47
26193_sd559_sl12_pd170_pl11_sv8_bp13_ba710_bp62,171.57,14.75,53.12,227.59,175.68,183.59
26194_sd736_sl8_pd333_pl11_sv4_bp11_ba760_bp62,174.93,14.63,53.12,210.41,160.34,142.96
26195_sd755_sl9_pd178_pl11_sv7_bp12_ba590_bp53,145.2,15.19,52.77,244.58,147.2,222.38
26196_sd798_sl11_pd94_pl11_sv6_bp12_ba580_bp62,155.83,14.0,42.16,178.55,166.25,146.75
26197_sd767_sl13_pd167_pl9_sv7_bp12_ba730_bp59,185.84,15.49,53.96,247.79,185.95,180.97
26198_sd834_sl12_pd107_pl9_sv10_bp12_ba780_bp70,198.05,18.37,58.1,240.85,216.0,249.57
